Date,Open,High,Low,Close,Adj Close,Volume
6/16/15,249.820007,258.480011,245.089996,247.380005,247.380005,30652977
6/17/15,247.380005,251.949997,242.460007,248.440002,248.440002,19421567
6/18/15,248.440002,250.809998,243.649994,244.130005,244.130005,20914718
6/19/15,244.130005,246.630005,238.699997,244.979996,244.979996,12470598
6/20/15,244.979996,246.029999,240.940002,244.100006,244.100006,6140997
6/21/15,244.100006,248.600006,243.160004,247.460007,247.460007,11713076
6/22/15,247.460007,247.669998,242.320007,243.759995,243.759995,9432470
6/23/15,243.759995,244.509995,239.050003,240.559998,240.559998,11415709
6/24/15,240.559998,243.649994,239.320007,242.559998,242.559998,9791297
6/25/15,242.559998,243.490005,240.139999,242.949997,242.949997,9112156
6/26/15,242.949997,251.570007,241.830002,250.729996,250.729996,13525813
6/27/15,250.729996,251.589996,246.619995,248.880005,248.880005,9955671
6/28/15,248.880005,257.540009,247.960007,256.970001,256.970001,23504772
6/29/15,256.970001,268.730011,255.369995,264.119995,264.119995,30621602
6/30/15,264.119995,265,254.410004,257.619995,257.619995,17316801
7/1/15,257.619995,261.290009,253.089996,254.880005,254.880005,11560214
7/2/15,254.880005,256.709991,252.440002,255.399994,255.399994,9335969
7/3/15,255.399994,261.079987,253.369995,260.549988,260.549988,8502000
7/4/15,260.549988,274.140015,257.609985,270.140015,270.140015,12906220
7/5/15,270.140015,277.480011,266.459991,269.079987,269.079987,14242625
7/6/15,269.079987,271.339996,263.209991,266.209991,266.209991,11104556
7/7/15,266.209991,273.570007,263.179993,268.640015,268.640015,12157995
7/8/15,268.640015,272.309998,265.130005,269.140015,269.140015,13058350
7/9/15,269.140015,297.850006,266.910004,283.619995,283.619995,33254590
7/10/15,283.619995,298.76001,282.279999,291.970001,291.970001,13584989
7/11/15,291.970001,315.880005,291.26001,310.440002,310.440002,36866127
7/12/15,310.440002,310.880005,276.850006,290.350006,290.350006,42741263
7/13/15,290.350006,296.959991,285.170013,286.959991,286.959991,17635928
7/14/15,286.959991,292.920013,283.170013,283.420013,283.420013,17274148
7/15/15,283.420013,290.839996,273.279999,276.589996,276.589996,34155564
7/16/15,276.589996,280.76001,271.170013,279.619995,279.619995,17217352
7/17/15,279.619995,282.529999,243.240005,274.049988,274.049988,15358107
7/18/15,274.049988,277.070007,271.850006,273.179993,273.179993,8322466
7/19/15,273.179993,278.850006,271.820007,277.679993,277.679993,12900609
7/20/15,277.679993,281.049988,274.190002,275.089996,275.089996,13667891
7/21/15,275.089996,277.390015,273.119995,276.459991,276.459991,11596311
7/22/15,276.459991,277.850006,274.470001,275.519989,275.519989,9870635
7/23/15,275.519989,289.809998,274.26001,288.369995,288.369995,21095041
7/24/15,288.369995,291.23999,284.670013,288.73999,288.73999,12024889
7/25/15,288.73999,293.279999,286.769989,291.769989,291.769989,9038050
7/26/15,291.769989,295.790009,285.399994,293.01001,293.01001,20358325
7/27/15,293.01001,296.679993,291.670013,293.700012,293.700012,14466428
7/28/15,293.700012,294.720001,286.890015,288.369995,288.369995,14738216
7/29/15,288.369995,289.890015,284.910004,287.019989,287.019989,12888680
7/30/15,287.019989,288.690002,280.769989,283.730011,283.730011,14019071
7/31/15,283.730011,284.529999,276.299988,280.470001,280.470001,11068826
8/1/15,280.470001,282.5,275.929993,281.359985,281.359985,9978638
8/2/15,281.359985,285,278.940002,281.579987,281.579987,13006246
8/3/15,281.579987,285.660004,279.579987,284.299988,284.299988,12732203
8/4/15,284.299988,285.450012,280.529999,281.720001,281.720001,10854754
8/5/15,281.720001,281.980011,276.459991,278,278,9319083
8/6/15,278,279.600006,274.279999,277.890015,277.890015,11919665
8/7/15,277.890015,278.920013,257.420013,258.600006,258.600006,22308123
8/8/15,258.600006,266.75,258.559998,263.869995,263.869995,15154749
8/9/15,263.869995,266.630005,260.519989,263.299988,263.299988,12873441
8/10/15,263.299988,269.899994,261.440002,269.029999,269.029999,13681939
8/11/15,269.029999,271.5,263.660004,267.660004,267.660004,15232934
8/12/15,267.660004,268.390015,261.279999,263.440002,263.440002,14962211
8/13/15,263.440002,267.220001,260.209991,265.029999,265.029999,13899139
8/14/15,265.029999,266.549988,259.380005,260.519989,260.519989,10303301
8/15/15,260.519989,261.920013,254.570007,257.119995,257.119995,17880398
8/16/15,257.119995,259.929993,252.869995,257.130005,257.130005,12378054
8/17/15,257.130005,257.529999,245.740005,246.720001,246.720001,23896056
8/18/15,246.720001,247.949997,214.289993,226,226,55514712
8/19/15,226,238.029999,225.539993,234.660004,234.660004,21225055
8/20/15,234.660004,236.300003,230.479996,232.399994,232.399994,13485729
8/21/15,232.399994,235.070007,221.039993,229.539993,229.539993,16976922
8/22/15,229.539993,232.699997,224.270004,226.75,226.75,11204081
8/23/15,226.75,228.429993,207.820007,211.429993,211.429993,43008579
8/24/15,211.429993,226.550003,196.259995,220.509995,220.509995,40651749
8/25/15,220.509995,230.690002,218.789993,224.970001,224.970001,20986286
8/26/15,224.970001,228.440002,222,222.729996,222.729996,13631111
8/27/15,222.729996,234.809998,219.600006,231.639999,231.639999,20751420
8/28/15,231.639999,233.089996,226.350006,228.5,228.5,10072201
8/29/15,228.5,232.320007,225.440002,228.399994,228.399994,9118089
8/30/15,228.399994,231.789993,224.199997,229.470001,229.470001,12521966
8/31/15,229.470001,231.449997,225.759995,227.179993,227.179993,15206241
9/1/15,227.179993,230.589996,225.570007,228.630005,228.630005,13443780
9/2/15,228.630005,229.619995,225.360001,226.199997,226.199997,12337406
9/3/15,226.199997,231.059998,225.75,230.25,230.25,14174313
9/4/15,230.25,235.610001,228.289993,233.669998,233.669998,11253257
9/5/15,233.669998,243.639999,234.740005,239.860001,239.860001,15939620
9/6/15,239.860001,242.660004,237.490005,239.580002,239.580002,13744695
9/7/15,239.580002,246.380005,239.229996,243.240005,243.240005,18605471
9/8/15,243.240005,244.339996,236.490005,237.410004,237.410004,16636258
9/9/15,237.410004,240.630005,234.309998,238.080002,238.080002,14447606
9/10/15,238.080002,241.020004,237.380005,239.899994,239.899994,10992443
9/11/15,239.899994,240.320007,233.320007,235.600006,235.600006,10407178
9/12/15,235.600006,236.160004,228.279999,230.190002,230.190002,11983360
9/13/15,230.190002,232.639999,225.960007,229.910004,229.910004,14070910
9/14/15,229.910004,242.830002,228.029999,229.529999,229.529999,11425472
9/15/15,229.529999,230.889999,225.050003,228.600006,228.600006,11866728
9/16/15,228.600006,235.169998,227.949997,232.720001,232.720001,12975914
9/17/15,232.720001,234.690002,230.580002,232.210007,232.210007,12397851
9/18/15,232.210007,233.350006,230.210007,231.110001,231.110001,8004103
9/19/15,231.110001,232.669998,229.929993,231.089996,231.089996,7676869
9/20/15,231.089996,231.630005,225,226.330002,226.330002,12180039
9/21/15,226.330002,233.240005,224.070007,230.009995,230.009995,16390021
9/22/15,230.009995,232.199997,228.5,229.889999,229.889999,10064288
9/23/15,229.889999,235.839996,229.570007,233.759995,233.759995,16797644
9/24/15,233.759995,237.580002,232.699997,235.029999,235.029999,14510987
9/25/15,235.029999,235.710007,232.740005,234.300003,234.300003,9449846
9/26/15,234.300003,234.75,231.839996,232.5,232.5,8429802
9/27/15,232.5,240.389999,232.369995,238.869995,238.869995,15282768
9/28/15,238.869995,240.389999,234.800003,236.710007,236.710007,13637645
9/29/15,236.710007,237.830002,234.389999,235.929993,235.929993,11946864
9/30/15,235.929993,238.660004,234.699997,237.050003,237.050003,12534482
10/1/15,237.050003,238.449997,235.139999,236.710007,236.710007,11378441
10/2/15,236.710007,239.520004,236.070007,238.580002,238.580002,10338780
10/3/15,238.580002,277.579987,237.509995,238.330002,238.330002,7618430
10/4/15,238.330002,240.529999,236.410004,240.149994,240.149994,14631928
10/5/15,240.149994,247.610001,239.360001,246.139999,246.139999,19242190
10/6/15,246.139999,247.279999,241.649994,242.979996,242.979996,15363142
10/7/15,242.979996,244.789993,241.570007,242.580002,242.580002,10762328
10/8/15,242.580002,244.559998,241.339996,244.039993,244.039993,9897714
10/9/15,244.039993,245.929993,242.889999,245.350006,245.350006,9547124
10/10/15,245.350006,248.259995,244.470001,247.649994,247.649994,10232454
10/11/15,247.649994,248.020004,244.649994,245.350006,245.350006,9961674
10/12/15,245.350006,251.190002,243.110001,248.779999,248.779999,18553307
10/13/15,248.779999,255.059998,248.279999,252.330002,252.330002,17511356
10/14/15,252.330002,256.76001,251.169998,254.440002,254.440002,15465023
10/15/15,254.440002,267.269989,253.929993,262.869995,262.869995,24886162
10/16/15,262.869995,275.410004,261.73999,269.579987,269.579987,30715446
10/17/15,269.579987,272.440002,259.529999,261.670013,261.670013,13921233
10/18/15,261.670013,265.950012,259.890015,263.820007,263.820007,15352671
10/19/15,263.820007,272.119995,262.700012,269.75,269.75,20200355
10/20/15,269.75,272.170013,263.540009,267.109985,267.109985,16006977
10/21/15,267.109985,278.73999,266.799988,274.420013,274.420013,25481882
10/22/15,274.420013,279.769989,273.170013,276.920013,276.920013,19221822
10/23/15,276.920013,283.049988,277.01001,282.559998,282.559998,16875626
10/24/15,282.559998,295.559998,281.75,287.859985,287.859985,32946170
10/26/15,287.859985,287.619995,279.619995,285.149994,285.149994,20794049
10/27/15,285.149994,298.429993,285.089996,294.660004,294.660004,31003938
10/28/15,294.660004,307.459991,294.019989,303.540009,303.540009,35117112
10/29/15,303.540009,318.480011,300.160004,313.630005,313.630005,43194878
10/30/15,313.630005,334.920013,310.820007,327.119995,327.119995,50796456
10/31/15,327.119995,333.25,304.600006,311.23999,311.23999,33762428
11/1/15,311.23999,324.339996,304.720001,322.950012,322.950012,23427549
11/2/15,322.950012,365.75,319.75,359.279999,359.279999,76864059
11/3/15,359.279999,416.779999,354.579987,396.48999,396.48999,163481625
11/4/15,396.48999,492.799988,368.619995,400.890015,400.890015,229673024
11/5/15,400.890015,447.23999,366.079987,382.700012,382.700012,121763708
11/6/15,382.700012,396.350006,348.839996,369.809998,369.809998,94921694
11/7/15,369.809998,391.75,368.980011,385.089996,385.089996,39495095
11/8/15,385.089996,389.779999,365.48999,371.559998,371.559998,35907981
11/9/15,371.559998,385.109985,360.170013,380.220001,380.220001,47074440
11/10/15,380.220001,381.380005,323.209991,336.690002,336.690002,74896052
11/11/15,336.690002,341.76001,292.380005,304.709991,304.709991,83078426
11/12/15,304.709991,346.130005,306.070007,333.850006,333.850006,54120828
11/13/15,333.850006,341.790009,323.910004,333.769989,333.769989,32480298
11/14/15,333.769989,369.799988,326.350006,331.769989,331.769989,23836097
11/15/15,331.769989,334.779999,314.160004,317.450012,317.450012,28640663
11/16/15,317.450012,332.01001,314.059998,330.209991,330.209991,28260517
11/17/15,330.209991,342.910004,328.149994,333.910004,333.910004,32944787
11/18/15,333.910004,337.390015,329.420013,335.920013,335.920013,26194853
11/19/15,335.920013,335.640015,323.359985,324.980011,324.980011,28543062
11/20/15,324.980011,327.059998,309.480011,321.119995,321.119995,35090324
11/21/15,321.119995,328.420013,318.369995,324.700012,324.700012,14652996
11/22/15,324.700012,326.940002,319.350006,322.779999,322.779999,11915632
11/23/15,322.779999,325,319.890015,322.119995,322.119995,13839023
11/24/15,322.119995,323.26001,315.540009,318.350006,318.350006,16282941
11/25/15,318.350006,330.040009,315.690002,327.519989,327.519989,25200934
11/26/15,327.519989,368.920013,327.399994,353.73999,353.73999,73395832
11/27/15,353.73999,363.899994,345.149994,359.519989,359.519989,36955394
11/28/15,359.519989,360.079987,350.48999,355.829987,355.829987,19988111
11/29/15,355.829987,372.839996,354.549988,370.839996,370.839996,24546100
11/30/15,370.839996,382.559998,367.869995,377.970001,377.970001,48913368
12/1/15,377.970001,379.019989,353.660004,361.799988,361.799988,40821470
12/2/15,361.799988,363.429993,347.160004,359.980011,359.980011,32881089
12/3/15,359.980011,371.369995,355.470001,360.309998,360.309998,31673283
12/4/15,360.309998,363.950012,354.309998,361.670013,361.670013,21820610
12/5/15,361.670013,390.279999,361.5,386.690002,386.690002,43438102
12/6/15,386.690002,402.190002,382.619995,393.380005,393.380005,52068577
12/7/15,393.380005,398.73999,381.690002,394.279999,394.279999,38102878
12/8/15,394.279999,411.070007,388.029999,410.670013,410.670013,29543120
12/9/15,410.670013,424.579987,403.26001,416,416,61289838
12/10/15,416,420.359985,409.529999,415.48999,415.48999,29794270
12/11/15,415.48999,453.369995,413.720001,449.829987,449.829987,76433917
12/12/15,449.829987,467.709991,403.690002,432.290009,432.290009,91838640
12/13/15,432.290009,440.970001,420.76001,434.690002,434.690002,27898250
12/14/15,434.690002,449.450012,428.839996,442,442,97068568
12/15/15,442,464.230011,440.720001,462.649994,462.649994,48912227
12/16/15,462.649994,465.160004,437.369995,453.980011,453.980011,84336145
12/17/15,453.980011,458.440002,447.290009,455.529999,455.529999,29344348
12/18/15,455.529999,466.119995,453.459991,463.179993,463.179993,38425211
12/19/15,463.179993,465.98999,452.329987,461.200012,461.200012,28327900
12/20/15,461.200012,462.76001,431.100006,441.779999,441.779999,54316484
12/21/15,441.779999,445.540009,423.98999,437.589996,437.589996,53270215
12/22/15,437.589996,443.220001,433.25,437.029999,437.029999,28845536
12/23/15,437.029999,444.779999,434.279999,442.429993,442.429993,27877349
12/24/15,442.429993,460.619995,441.76001,452.980011,452.980011,36096662
12/25/15,452.980011,457.440002,449.519989,454.049988,454.049988,19251958
12/26/15,454.049988,456.480011,400.450012,415.369995,415.369995,88564770
12/27/15,415.369995,425.51001,406.089996,422.390015,422.390015,28259303
12/28/15,422.390015,429.850006,417.140015,421.76001,421.76001,28978639
12/29/15,421.76001,433.559998,419.299988,431.920013,431.920013,30163445
12/30/15,431.920013,435.040009,420.769989,427.149994,427.149994,29289416
12/31/15,427.149994,433.119995,417.140015,429.950012,429.950012,27758278
1/1/16,429.950012,437.950012,425.859985,433.98999,433.98999,20334286
1/2/16,433.98999,437.429993,430.730011,433.720001,433.720001,14566820
1/3/16,433.720001,434.140015,423.089996,430.700012,430.700012,23490162
1/4/16,430.700012,435.26001,428.600006,433.320007,433.320007,22943968
1/5/16,433.320007,435.25,428.869995,431.200012,431.200012,19499588
1/6/16,431.200012,432.109985,425,430.820007,430.820007,18702334
1/7/16,430.820007,457.540009,428.519989,457.049988,457.049988,58253615
1/8/16,457.049988,462.920013,446.51001,452.869995,452.869995,41594025
1/9/16,452.869995,454.549988,444.899994,448.309998,448.309998,17967113
1/10/16,448.309998,448.880005,438.619995,446.190002,446.190002,19778456
1/11/16,446.190002,451.079987,441.769989,447.720001,447.720001,25358480
1/12/16,447.720001,448.410004,443.140015,445.040009,445.040009,19913400
1/13/16,445.040009,443.720001,420.390015,432.179993,432.179993,39525195
1/14/16,432.179993,433.73999,427.01001,429.130005,429.130005,19948730
1/15/16,429.130005,430.149994,364.709991,372.26001,372.26001,107060613
1/16/16,372.26001,386.720001,350.390015,385.040009,385.040009,68297105
1/17/16,385.040009,390.720001,377.709991,382.470001,382.470001,25464382
1/18/16,382.470001,387.290009,373.209991,384.399994,384.399994,26546465
1/19/16,384.399994,386.690002,375.890015,379.459991,379.459991,25417876
1/20/16,379.459991,425.720001,374.049988,414.579987,414.579987,76873917
1/21/16,414.579987,423.420013,403.859985,410.23999,410.23999,37264942
1/22/16,410.23999,411.48999,374.899994,382.649994,382.649994,56548790
1/23/16,382.649994,395.429993,380.269989,388.609985,388.609985,23908533
1/24/16,388.609985,405.399994,385.529999,402.130005,402.130005,25770175
1/25/16,402.130005,403.779999,386.850006,392.76001,392.76001,26793044
1/26/16,392.76001,397.73999,387.899994,389.779999,389.779999,22384754
1/27/16,389.779999,397.369995,389.350006,395.019989,395.019989,17297117
1/28/16,395.019989,395.420013,376.709991,379.690002,379.690002,29717813
1/29/16,379.690002,385.75,363.48999,380.290009,380.290009,51927041
1/30/16,380.290009,381.75,375.040009,377.76001,377.76001,13720656
1/31/16,377.76001,380.540009,366.880005,369.839996,369.839996,14718855
2/1/16,369.839996,379.779999,365.269989,372.179993,372.179993,27728088
2/2/16,372.179993,376.630005,371.399994,373.920013,373.920013,19123252
2/3/16,373.920013,375.890015,366.200012,368.019989,368.019989,22266682
2/4/16,368.019989,391.829987,368.049988,390.649994,390.649994,38961905
2/5/16,390.649994,391.149994,384.480011,386.459991,386.459991,23688228
2/6/16,386.459991,386.350006,372.869995,376.679993,376.679993,29801286
2/7/16,376.679993,382.609985,375.279999,377.940002,377.940002,15395728
2/8/16,377.940002,380.920013,372.100006,372.630005,372.630005,23424062
2/9/16,372.630005,377.589996,371.420013,375.320007,375.320007,20801701
2/10/16,375.320007,385.380005,374.089996,381.880005,381.880005,37137791
2/11/16,381.880005,383.230011,372.75,379.450012,379.450012,23858467
2/12/16,379.450012,386.399994,379.320007,384.040009,384.040009,20685663
2/13/16,384.040009,392.570007,383.309998,390.100006,390.100006,18757146
2/14/16,390.100006,405.929993,390.059998,405.5,405.5,29442484
2/15/16,405.5,410.850006,396.559998,401.070007,401.070007,34862753
2/16/16,401.070007,409.75,398,406.420013,406.420013,27726590
2/17/16,406.420013,421.450012,405.049988,417.140015,417.140015,37559686
2/18/16,417.140015,425.51001,414.779999,421.399994,421.399994,32541108
2/19/16,421.399994,424.26001,416.359985,419.980011,419.980011,21991480
2/20/16,419.980011,442.660004,419.48999,440.059998,440.059998,48500793
2/21/16,440.059998,447.609985,425.470001,437.869995,437.869995,44120520
2/22/16,437.869995,440.179993,431.299988,437.790009,437.790009,24563748
2/23/16,437.790009,440.76001,414.359985,419.899994,419.899994,39915706
2/24/16,419.899994,425.170013,410.359985,422.720001,422.720001,28041199
2/25/16,422.720001,427.179993,417.51001,423.480011,423.480011,22692099
2/26/16,423.480011,427.579987,419.109985,427.320007,427.320007,22642013
2/27/16,427.320007,434.140015,427.299988,431.299988,431.299988,18543436
2/28/16,431.299988,435.619995,421.220001,432.470001,432.470001,21876091
2/29/16,432.470001,441.320007,429.829987,436.209991,436.209991,30077319
3/1/16,436.209991,439.019989,428.48999,434.040009,434.040009,29312670
3/2/16,434.040009,435.910004,423.850006,425.359985,425.359985,24894311
3/3/16,425.359985,425.829987,414.940002,419.559998,419.559998,33188751
3/4/16,419.559998,423.390015,407.200012,409.480011,409.480011,31416610
3/5/16,409.480011,410.059998,386.929993,399,399,51725937
3/6/16,399,412.019989,393.089996,405.959991,405.959991,25324456
3/7/16,405.959991,416.579987,401.980011,414.869995,414.869995,25349627
3/8/16,414.869995,416.720001,408.420013,411.899994,411.899994,22204517
3/9/16,411.899994,414.880005,408.940002,412.76001,412.76001,21035428
3/10/16,412.76001,417.480011,410.269989,415.829987,415.829987,23114636
3/11/16,415.829987,422.399994,415.109985,419.109985,419.109985,25469781
3/12/16,419.109985,420.670013,407.029999,410.359985,410.359985,24660321
3/13/16,410.359985,415.929993,409.570007,412.410004,412.410004,14457108
3/14/16,412.410004,416.079987,411.190002,414.309998,414.309998,20471909
3/15/16,414.309998,417.369995,412.309998,415.130005,415.130005,20227610
3/16/16,415.130005,416.950012,413.320007,415.910004,415.910004,18509954
3/17/16,415.910004,419.559998,415.329987,418.160004,418.160004,18409340
3/18/16,418.160004,418.579987,402.480011,408.160004,408.160004,27178165
3/19/16,408.160004,410.48999,402.130005,408.690002,408.690002,15084656
3/20/16,408.690002,413.450012,407.23999,411.529999,411.529999,12577521
3/21/16,411.529999,413.089996,407.25,411.109985,411.109985,17735457
3/22/16,411.109985,417.940002,410.779999,416.209991,416.209991,20425092
3/23/16,416.209991,419.579987,414.179993,416.980011,416.980011,16946522
3/24/16,416.980011,417.679993,412.880005,414.73999,414.73999,16210672
3/25/16,414.73999,417.299988,412.410004,415.709991,415.709991,14431200
3/26/16,415.709991,417.709991,413.929993,416.51001,416.51001,11696306
3/27/16,416.51001,427.359985,415.5,424.570007,424.570007,26137150
3/27/16,424.570007,425.359985,419.700012,422.209991,422.209991,18410749
3/28/16,422.209991,424.529999,406.359985,415,415,28765857
3/29/16,415,416.220001,408.399994,412.440002,412.440002,17890792
3/30/16,412.440002,417.160004,411.450012,415.660004,415.660004,17407273
3/31/16,415.660004,416.859985,412.790009,415.640015,415.640015,15852511
4/1/16,415.640015,420.089996,415.089996,418.51001,418.51001,13137339
4/2/16,418.51001,420.179993,416.950012,419.059998,419.059998,9591214
4/3/16,419.059998,420.390015,416.209991,419.329987,419.329987,14031939
4/4/16,419.329987,423.670013,417.950012,422.070007,422.070007,17260368
4/5/16,422.070007,422.809998,419.540009,421.26001,421.26001,13836754
4/6/16,421.26001,422.029999,417.940002,420.140015,420.140015,15200495
4/7/16,420.140015,423.51001,415.5,417.690002,417.690002,19810838
4/8/16,417.690002,418.850006,412.390015,418.049988,418.049988,12291880
4/9/16,418.049988,421.630005,416.690002,420.25,420.25,9806327
4/10/16,420.25,422.350006,418.109985,421.429993,421.429993,15374195
4/11/16,421.429993,426.690002,420.700012,424.73999,424.73999,24580503
4/12/16,424.73999,426.579987,421.410004,423.470001,423.470001,16183793
4/13/16,423.470001,425.440002,421.839996,424.019989,424.019989,13038970
4/14/16,424.019989,429.48999,423.25,428.670013,428.670013,23214560
4/15/16,428.670013,432,426.839996,430.049988,430.049988,12517265
4/16/16,430.049988,430.619995,423.790009,426.26001,426.26001,10980868
4/17/16,426.26001,429.070007,424.350006,427.690002,427.690002,13951524
4/18/16,427.690002,436.070007,426.839996,434.920013,434.920013,19713466
4/19/16,434.920013,442.859985,432.51001,441.160004,441.160004,32655415
4/20/16,441.160004,450.799988,439.529999,449.339996,449.339996,28168774
4/21/16,449.339996,450.190002,441.899994,445.279999,445.279999,22225157
4/22/16,445.279999,451.480011,443.070007,450.079987,450.079987,18998211
4/23/16,450.079987,461.779999,447.890015,457.559998,457.559998,33984269
4/24/16,457.559998,466.230011,451.790009,461.730011,461.730011,37614684
4/25/16,461.730011,468.859985,459.230011,466,466,31451239
4/26/16,466,467.869995,444.619995,447.01001,447.01001,41539684
4/27/16,447.01001,450.100006,433.899994,448.480011,448.480011,36369788
4/28/16,448.480011,456.309998,445.220001,454.980011,454.980011,20264761
4/29/16,454.980011,456.859985,446.649994,448.529999,448.529999,15994805
4/30/16,448.529999,454.209991,447.519989,452.23999,452.23999,9838490
5/1/16,452.23999,453.869995,440.209991,444.179993,444.179993,32863011
5/2/16,444.179993,451.540009,441.549988,450.269989,450.269989,22292253
5/3/16,450.269989,450.869995,444.220001,445.799988,445.799988,17676609
5/4/16,445.799988,449.190002,444.350006,448.079987,448.079987,18765369
5/5/16,448.079987,461.480011,445.720001,459.559998,459.559998,31122708
5/6/16,459.559998,460.609985,454.600006,458.459991,458.459991,14247601
5/7/16,458.459991,460.179993,454.940002,457.869995,457.869995,12689581
5/8/16,457.869995,464.179993,455.380005,460.440002,460.440002,22322043
5/9/16,460.440002,462.140015,446.809998,449.359985,449.359985,27247925
5/10/16,449.359985,456.149994,449.589996,452.5,452.5,18137209
5/11/16,452.5,455.339996,448.399994,454.429993,454.429993,22252919
5/12/16,454.429993,457.220001,451.48999,455.410004,455.410004,14768796
5/13/16,455.410004,457.73999,453.579987,456.440002,456.440002,9319128
5/14/16,456.440002,460.279999,455,458.109985,458.109985,9745309
5/15/16,458.109985,459.570007,450.730011,454.869995,454.869995,16731954
5/16/16,454.869995,456.299988,451.709991,453.25,453.25,15741822
5/17/16,453.25,456.649994,452.350006,454.220001,454.220001,14884550
5/18/16,454.220001,455.190002,441.119995,442.660004,442.660004,26626097
5/19/16,442.660004,447.76001,435.420013,442.109985,442.109985,21415312
5/20/16,442.109985,445.23999,439.730011,443.640015,443.640015,10213550
5/21/16,443.640015,444.23999,436.940002,439.619995,439.619995,12691382
5/22/16,439.619995,444.98999,438.23999,443.690002,443.690002,15885933
5/23/16,443.690002,447.899994,442.019989,446.109985,446.109985,14837671
5/24/16,446.109985,451.209991,445.350006,449.779999,449.779999,16954105
5/25/16,449.779999,454.25,447.670013,453.299988,453.299988,17093327
5/26/16,453.299988,479.220001,452.709991,474.049988,474.049988,63894987
5/27/16,474.049988,531.76001,467.049988,524.219971,524.219971,75400711
5/28/16,524.219971,548.039978,493.220001,516.049988,516.049988,80753301
5/29/16,516.049988,544.179993,512.809998,532.26001,532.26001,41433165
5/30/16,532.26001,546.919983,513.150024,528.919983,528.919983,60896411
5/31/16,528.919983,542.26001,521.299988,537.400024,537.400024,38742660
6/1/16,537.400024,541.549988,530.469971,537.099976,537.099976,28380698
6/2/16,537.099976,573.719971,534.340027,567.030029,567.030029,59464310
6/3/16,567.030029,592.679993,560.869995,571.950012,571.950012,50353517
6/4/16,571.950012,583.640015,567.77002,574.909973,574.909973,37233994
6/5/16,574.909973,586.72998,571.669983,583.580017,583.580017,37131086
6/6/16,583.580017,591.320007,543.630005,575.580017,575.580017,49082472
6/7/16,575.580017,582.440002,567.780029,580.51001,580.51001,28706216
6/8/16,580.51001,580.710022,569.26001,574.690002,574.690002,28010575
6/9/16,574.690002,579.26001,571.140015,577.890015,577.890015,26290866
6/10/16,577.890015,592.609985,576.289978,591.599976,591.599976,24790441
6/11/16,591.599976,683.849976,592.789978,666.549988,666.549988,139684630
6/12/16,666.549988,718.23999,652.780029,700.070007,700.070007,149442548
6/13/16,700.070007,702.52002,654.690002,685.140015,685.140015,92458349
6/14/16,685.140015,695.070007,670.450012,690.77002,690.77002,53863568
6/15/16,690.77002,769.72998,687.429993,761.210022,761.210022,169704647
6/16/16,761.210022,771.890015,704.210022,743.900024,743.900024,160302360
6/17/16,743.900024,776.039978,727.130005,753.77002,753.77002,91056993
6/18/16,753.77002,765.099976,740.380005,761.039978,761.039978,45805980
6/19/16,761.039978,764.599976,717.409973,733.969971,733.969971,83637617
6/20/16,733.969971,732.22998,626.049988,667.380005,667.380005,166828425
6/21/16,667.380005,677.799988,586.599976,590.559998,590.559998,129550795
6/22/16,590.559998,629.549988,539.280029,620.840027,620.840027,154289129
6/23/16,620.840027,687.390015,616.409973,656.890015,656.890015,128990817
6/24/16,656.890015,688.099976,640.789978,663.52002,663.52002,67442141
6/25/16,663.52002,665.190002,609.900024,625.409973,625.409973,56403088
6/26/16,625.409973,650.340027,615.219971,644.659973,644.659973,63747137
6/27/16,644.659973,659.27002,634.26001,644.890015,644.890015,49673830
6/28/16,644.890015,645.909973,621.76001,636.539978,636.539978,50898093
6/29/16,636.539978,673.039978,631.23999,670.02002,670.02002,58215062
6/30/16,670.02002,685.109985,661.090027,674.570007,674.570007,62394480
7/1/16,674.570007,700.460022,671.460022,698.059998,698.059998,46555796
7/2/16,698.059998,701.48999,644.609985,661.640015,661.640015,66591456
7/3/16,661.640015,679.030029,644.039978,675.159973,675.159973,42756935
7/4/16,675.159973,679.190002,657.309998,663.669983,663.669983,36687264
7/5/16,663.669983,678.390015,662.23999,672.700012,672.700012,31708100
7/6/16,672.700012,676.190002,604.950012,635.25,635.25,97639342
7/7/16,635.25,663.429993,630.169983,662.780029,662.780029,49243011
7/8/16,662.780029,663.48999,620.679993,651.830017,651.830017,62061207
7/9/16,651.830017,651.97998,636.799988,647.109985,647.109985,18955766
7/10/16,647.109985,657.469971,639.969971,646.710022,646.710022,29925667
7/11/16,646.710022,673.190002,644.559998,670.559998,670.559998,44047499
7/12/16,670.559998,672.02002,656.039978,661.150024,661.150024,41791464
7/13/16,661.150024,661.880005,646.309998,657.25,657.25,31748496
7/14/16,657.25,667.460022,656.5,664.200012,664.200012,23817856
7/15/16,664.200012,665.409973,655.719971,660.690002,660.690002,13557557
7/16/16,660.690002,680.940002,660.130005,676.330017,676.330017,31614610
7/17/16,676.330017,680.419983,664.609985,670.380005,670.380005,28810844
7/18/16,670.380005,673.23999,663.630005,671.099976,671.099976,20401885
7/19/16,671.099976,672.289978,659.51001,664.400024,664.400024,25075066
7/20/16,664.400024,666.51001,657.820007,664.619995,664.619995,21351309
7/21/16,664.619995,669.440002,645.690002,651.109985,651.109985,43283429
7/22/16,651.109985,658.169983,647.97998,655.159973,655.159973,19544654
